1,0004709276
1,000255397X
2,0002877414
2,0002555166
2,0000174076
2,000200027X
2,0003261301
2,000223677X
2,0002187949
2,0002570319
2,0002191792
2,0002214113
2,0002251205
2,000215420X
2,0002571943
2,0001711237
2,0002554798
2,0002251884
2,0001361155
2,0002219360
2,0004145372
2,0002111713
2,0002614510
2,0002159627
2,0002198940
2,0002164639
2,0001956752
2,0002220075
2,0003222977
3,0004140850
3,0000000868
4,000411535X
4,0002555026
4,000225977X
4,0002314282
4,0001536338
4,0004123476
4,0002192063
4,0002151189
4,000136118X
4,0002189607
4,0002177064
4,0002155435
4,0002551195
4,0004121074
5,0002151634
5,000370520X
5,0000230022
5,0002255731
5,0002114674
5,0002730057
5,0002188899
5,0002197790
5,0002250519
5,000215949X
5,0002238918
5,0002211483
5,0002254409
5,000211562X
5,0004145372
5,0002245493
5,0002219360
5,0004133803
5,0002558572
5,0002313030
5,0002557231
5,0002159619
5,000470584X
5,0002312263
5,0004486870
5,0002116499
5,0004687019
5,0002554194
5,0002571293
5,0002202123
5,0002156660
5,0002314355
5,0001841777
5,0002000601
5,0002110210
5,0004588177
5,0004133285
5,0002571404
5,0002154781
5,000215644X
5,0002177897
5,000198327X
5,0002167859
5,0002553988
5,000225168X
5,0002251930
5,000217104X
5,0002153971
5,000412913X
5,0002007827
5,0001711474
5,0004121074
5,0002220334
6,0002554623
6,000215921X
6,0002153971
6,0004121074
7,0001837397
7,0002155435
7,0002246325
7,0004343476
7,0002559420
7,0002553341
7,0002114437
7,0002253305
7,0002326876
7,0004140494
7,0002119366
7,0004120566
7,0002162733
8,0002117207
8,0001842765
8,000272765X
8,0002199203
8,0004708474
8,0002114453
9,0002172135
9,0002202085
9,0001501232
9,0002552256
9,0002243768
9,0002114437
9,0002247399
9,0002000075
9,000255397X
9,0001035649
9,0002171058
9,0001381245
9,0002202123
9,0002554194
9,0002199203
9,0002570831
9,0002213583
9,0002559064
9,0004709799
9,0002110725
10,0002117177
10,0001846590
10,0003261301
10,0002116448
10,0002117886
10,0002118769
10,0003271323
10,0002552264
10,0001944541
10,0002554518
10,0002713624
10,0001945130
10,0002214032
10,0002176173
11,0002222817
11,0002242052
11,0003261301
11,0001018043
11,000382909X
11,0004133307
11,0004133595
11,0002252082
11,0002216973
11,0002214407
11,0002215357
11,0002571560
11,0002621509
11,000211268X
11,000211562X
11,0002245493
11,0004489098
11,0002254409
11,0002219360
11,000200089X
11,0002554194
11,0002571293
11,0004687019
11,0004486870
11,0002202123
11,0002116499
11,0001472933
11,0002312263
11,0002253372
11,0002253968
11,0002162989
11,0001944959
11,0002251965
11,0001983261
11,0002155133
11,0002713624
11,0002239221
11,0002552493
11,0002254182
11,0004336224
11,0002559013
11,0002006812
11,0002177285
11,0002154463
11,000220035X
11,0004350367
11,0004704991
11,0002554437
11,0002201399
11,0002554801
11,0001944541
11,000217796X
11,0002154390
11,0002628015
11,0002556847
11,0002236761
11,000218494X
11,0002167549
11,0002730057
11,0002238586
11,0002211483
11,0002114674
11,0002250519
11,000370520X
11,0000230022
11,0004700481
11,000215949X
11,0002197790
11,0002238918
11,0001061127
11,0002570890
11,0001982559
11,0002554518
11,0001984020
11,0004127390
11,0002553988
11,0002177897
11,0002167859
11,000215126X
11,000198327X
11,000225168X
12,0004123476
12,0004111141
12,0004708229
12,0002159260
12,0001982796
12,0002550512
12,0002222817
12,0002554194
12,0002202123
12,0002554151
12,0002192373
12,000215420X
12,0002719053
12,0004707532
12,0002571153
12,0002570963
12,0002153238
12,0004708261
12,0002200031
12,0002172739
12,0002199173
12,000255223X
12,0001950584
12,0004133803
12,0002006758
12,0002169525
13,0002315963
13,0002166461
13,0002237245
13,0002167859
13,000215644X
13,0001386301
14,0002199823
14,0000029831
14,0002234173
14,0002245493
14,0002259192
14,0001983415
14,0002115050
14,0002197189
14,0002555972
14,000217989X
14,0003222985
14,0002740753
14,0002154463
14,0001381733
15,0003458903
15,0001055178
15,0002322528
15,0002311216
15,0001713086
15,0002556081
15,0004707206
15,0003034550
15,0002152460
15,0002552078
15,0002625032
15,0002173247
15,0002555328
15,0001982370
15,0002153432
15,0002554763
15,0002614154
15,0000477141
15,0002218615
15,0002236648
15,0002875926
15,0004489438
15,0002226049
15,0004330781
15,0002740168
15,0004140052
15,0002557991
15,000221413X
15,0002218879
16,0002117088
16,0001386301
16,0003222357
16,0002111713
16,0002245833
16,0002582023
16,0002557525
16,0002159996
16,0003261301
16,0004704738
16,0002554437
16,0002211025
16,0002251337
16,0004708474
16,0002554364
16,0002554585
16,0002117053
16,000171130X
17,0002115352
17,0002112388
17,0004133900
17,0002239833
17,0002005239
17,0002158183
17,0002005808
17,0002111616
17,0001057138
17,0001955837
17,0002570319
17,0002617501
17,0002551675
17,0000015393
17,0002005387
17,0002559064
17,0002177862
17,0004709799
17,0002556650
17,0004687019
17,0002226901
17,0004705831
17,0002712199
17,000200089X
17,0004133803
17,0002162733
17,0002555875
17,0002551543
18,0002557029
18,0003750582
18,0003278344
18,0004111141
19,0002713357
19,0004586441
19,0002556219
19,000470584X
19,0001713108
19,000215126X
19,000225168X
19,0002154781
19,0002117177
19,0002555921
19,0002740753
19,0001127748
19,000215854X
19,000255898X
19,0002213184
19,0001983415
19,0004343476
19,0002551195
19,000217734X
20,0002554437
20,0002554801
20,0002167425
20,0004134109
20,000382909X
20,0004133307
20,0002202123
20,0002166453
21,0001048791
21,0001959735
21,0002555166
21,0002200120
21,0002237814
21,000215854X
21,0002000997
22,0001913093
22,0002555166
22,0002184702
22,0004343638
22,0002557525
22,0002570130
22,0002713241
22,0002000997
22,0002222965
22,0002006723
22,0002711184
23,0002571471
23,000470746X
24,0002166461
24,0002174960
24,000161102X
24,0001371037
24,0002551543
24,0002219417
24,0002559420
24,0002193787
24,0002211025
24,0003176037
24,000218494X
24,0002006650
24,0002314592
24,0004707532
25,0002197189
25,0002198126
25,0002113570
25,0002179083
26,0002189615
27,0002558572
27,0002557592
27,000470584X
27,0004707613
27,0002558386
27,0002217473
27,0002550326
27,0002550296
27,0004133404
27,0004709799
27,0002570831
27,0002213583
27,0000619574
27,0004588177
27,0004133285
27,0002571404
27,0002213311
27,0002166070
27,0002000601
27,0002314355
28,000198392X
28,0004112563
28,0002190699
28,0002557584
28,0004490940
28,0002192101
28,0001384155
28,0004105788
28,0001923315
28,000257103X
28,0001983393
28,0002163292
28,0002250535
28,0004133587
28,0002114038
28,0001981692
28,0002558483
28,0002118572
28,0002740427
28,0001486632
28,000219984X
28,0001484648
28,000200724X
28,0002552078
28,0002556081
28,0002173247
28,0001713086
28,0003034550
28,0002555328
28,0002152460
28,0004707206
28,0002553708
28,0002311216
28,0002625032
28,0001982370
28,0002232529
28,0000477141
28,0002614154
28,0002554763
28,000171287X
28,0002553473
28,0002322528
28,0003458903
28,0004133897
28,0002199181
28,0002162288
28,0002239418
28,0002220350
28,0004707664
28,0002554925
28,0004133935
28,0002553295
28,0002243741
28,0002152975
28,0004722140
28,0002559102
28,0004488865
28,0002218321
29,0002239221
29,0002253968
29,0001945130
29,0004336224
29,0002155133
29,0002162989
29,000211495X
29,0002251965
29,0001983261
29,0002187027
29,0001944959
29,0002254182
29,0002559013
29,0004133803
29,0002219360
29,0002254409
29,000200089X
29,0002245493
29,0004489098
29,000211562X
29,0004145372
29,0002554801
29,0002201399
29,0002554437
29,0004704738
29,000217796X
29,0002155796
29,0002193787
29,0002222450
29,0002191792
29,0002160161
29,0002556847
29,0002176475
29,0001381733
29,0002177285
29,000220035X
29,0004704991
29,0004700481
29,0002255731
29,0002730057
29,0002188899
29,000215949X
29,000370520X
29,0000230022
29,0002713241
29,0002000601
29,0001841777
29,0002251183
29,0002571560
29,0002216973
29,0004486110
29,0002621509
29,0004133595
29,0004705475
29,0002554526
29,0004140338
29,0002252082
29,0002552574
29,0002214407
29,0002215357
29,0004331273
29,0004706773
29,0001712772
29,000211268X
29,0002201372
29,000470584X
29,0002313030
29,0002558572
29,0002557592
30,0002158612
30,0004488938
30,000412913X
30,0002554216
30,0002234173
30,0002200120
30,0002171058
30,0002170590
30,0002172747
30,0002725533
30,0001982435
30,0000000868
30,000255738X
30,0002157292
30,000218706X
30,000224053X
30,0002162652
30,0003261301
30,0002252015
30,0002200597
30,0002158000
30,0002621509
31,0002158612
31,0004111176
31,0002251507
31,0001856871
31,0004140494
31,000217989X
31,0004490606
31,0003273091
31,0002222590
32,0004115724
32,0002155435
32,0003176037
32,0001714546
33,0002247593
33,0002188899
33,0002250519
33,0002556324
33,0002007932
33,0001844164
33,0004702743
33,0001371037
33,0001515195
33,0001955837
33,0002192888
33,0003278344
33,0002152134
33,0004707516
33,0001982435
33,0002315459
33,0004487834
33,0002199963
33,0002552264
34,0002000997
34,0002189615
34,0004336224
34,0001983261
34,0002559013
34,0001720252
34,0001982435
34,0002318652
34,0001954032
34,000217989X
34,0004356470
35,000221413X
35,0004330781
35,0002740168
35,0002226049
35,0002190699
35,0002192101
35,0004490940
35,0004105788
35,0001384155
35,000257103X
35,0002557584
35,0001983393
35,0002007576
35,0004709977
35,0004708997
35,0001847775
35,0002558343
35,0002006006
35,0002160374
35,0002614154
35,0002218615
35,000171287X
35,0002232529
35,0002153432
35,0002236648
35,0000477141
35,0002554763
35,0002218844
35,0001484648
35,0002712709
35,0001055178
35,0002553473
35,0003458903
35,0002326698
35,0002151448
35,0001983660
35,0002168952
35,0004489039
35,0001922408
35,0002551519
35,0004127382
35,0004127919
35,0002251043
35,0002226618
35,0002154838
35,0002177293
35,0002234572
35,0001371045
35,0002179938
35,0004125193
35,0002711389
35,0002555328
35,0003034550
35,0002552078
35,0002553708
35,0004707206
35,0002625032
35,0001713086
35,0002556081
35,0002173247
35,0001956272
35,0002220350
35,0002175800
35,0004707664
35,0002554925
35,0002239418
35,0004133897
35,0002162288
35,000198392X
35,0004112563
35,0004706927
35,0004488865
35,0004133935
35,0002559102
35,0003900355
35,0002243741
35,0004722140
35,0002570327
35,0002218321
35,0002152975
35,0002553295
36,0002251884
36,0001361155
37,0002554755
37,0002245922
37,0002338114
37,0002161184
37,000370257X
37,0002006723
37,0002582015
37,0002727773
37,0002153246
37,0002157462
37,0002117274
37,0002557592
37,0002199203
37,0002255200
37,0002254182
37,0004336224
37,0002559013
37,0001945130
37,0001487795
37,0001053744
37,0002000245
37,0001711474
37,0001714546
37,0001711237
37,0002185385
37,0001361139
37,0002720213
38,0002188899
38,0002151634
38,0002255731
38,0000230022
38,000215949X
38,0002730057
38,0002238918
38,000370520X
38,0002197790
38,0002238586
38,0002114674
38,0004700481
38,0001061127
38,0002211483
38,0002318733
38,0002154463
38,0002176475
38,0002006812
38,0002177285
38,0002219360
38,0002245493
38,0002254409
38,0004145372
38,000211562X
38,0004133803
38,000200089X
38,0002154390
38,0002211025
38,0002554437
38,0002201399
38,0002222450
38,0004704738
38,0002193787
38,0001944541
38,000217796X
38,000218494X
38,0002191792
38,0002167549
38,0002628015
38,0002160161
38,0002556847
38,0002236761
38,0003905276
38,0004588177
38,0002571404
38,0002554194
38,0002312263
38,0002571293
38,0002116499
38,0002156660
38,0004486870
38,0002202123
38,0004687019
38,0001472933
38,0001841777
38,0002324849
38,0002166070
38,0002713241
38,0002314355
38,0002166992
38,0002571943
38,0004133536
38,0004129466
38,0002185385
38,0001361139
38,0001942611
38,0002554798
38,0002713454
38,0001711237
38,0004707702
38,0002556650
38,0002550296
38,0002558386
38,0002177862
38,0004709799
38,0004707613
38,0002114186
38,0000619574
38,0001983938
38,0004126483
38,0002201372
38,0002557231
38,0002159619
38,0002313030
38,0002558572
38,0002557592
38,0002553988
38,000198327X
38,0004127390
38,0002554518
38,0001982559
38,0002154781
38,0002177897
38,000225168X
38,0002167859
38,000215644X
38,000215126X
38,0001984020
38,000255111X
38,0001018043
38,0004133307
38,0002222817
38,0002242052
38,000382909X
38,0004121074
38,0002153971
38,0002007827
38,0001711474
38,0002220334
38,0002254182
38,0002155133
38,0001945130
38,0002559013
38,0002251965
38,0002253372
38,0002187027
38,0004336224
38,0001944959
38,0002253968
38,0002552493
38,000211495X
38,0002239221
38,0002162989
38,0001983261
39,0002255200
39,0002000822
39,0001064487
39,0004133382
39,0002151634
39,0000230022
40,0002570319
40,0003900347
40,0002187949
40,0002740737
41,0002218844
41,0001484648
41,0002553708
41,0001982370
41,0002552078
41,0002152460
41,0002311216
41,0002173247
41,0002625032
41,0002555328
41,0001713086
41,0002160374
41,0002006006
41,0002007576
41,0002572192
41,0002327031
41,0004709977
41,0004708997
41,000219080X
41,0001839233
41,0002558793
41,0001983393
41,0002192101
41,0004490940
41,0002190699
41,0002557584
41,000257103X
41,0002163292
41,0001384155
41,0001923315
41,0004105788
41,0002553295
41,0002218321
41,0003900355
41,0004488865
41,0002243741
41,0004722140
41,0004133935
41,0002559102
41,0002570327
41,0002152975
41,0002554925
41,0002220350
41,0004707664
41,0001956272
41,0002162288
41,0002239418
41,0004133897
41,0002199181
41,0002175800
41,0004489004
41,000171287X
41,0002153432
41,0002218615
41,0002219492
41,0004488156
41,0002554763
41,0002236648
41,0002614154
41,0000477141
41,0002558483
41,000219984X
41,0002250535
41,0002553457
41,0002114038
41,0004708083
41,0002726874
41,0002740427
41,0001981692
41,0002118572
41,0001486632
41,0004133587
41,000221413X
41,0002226049
41,0004330781
41,0002740168
41,0002557991
41,0002218879
41,0004140052
41,0004489438
41,000198392X
41,0004706927
41,0004112563
41,0003458903
41,0002326698
41,0001055178
41,0002151448
41,0002322528
41,0002553473
41,0002008483
41,0002250756
41,0002251213
41,0002221020
41,0002222671
41,000222383X
41,0002157977
41,0002556642
41,0004133862
41,0002117649
41,0002221373
42,000257103X
42,0004490940
42,0004105788
42,0001384155
42,0001923315
42,0002190699
42,0002163292
42,0001983393
42,0002192101
42,0002558793
42,000198392X
42,0004706927
42,0002222671
42,000421546X
42,0004133862
42,0002251213
42,0002160560
42,000222383X
42,0002117649
42,0004722140
42,0004488865
42,0002218321
42,0002243741
42,0002570327
42,0002553295
42,0004133935
42,000219984X
42,0002553457
42,0002250535
42,0004708083
42,0001486632
42,0002118572
42,0002114038
42,0002558483
42,0002726874
42,0004133587
42,0002218879
42,0004330781
42,0002226049
42,000221413X
42,0002740168
42,0002875926
42,0004489438
42,0002557991
42,0004140052
43,0002000997
43,0002166674
43,0002216477
43,000215644X
43,0002240432
43,0002557975
43,0001056107
43,0004356659
43,0002114437
43,0002173808
43,0004723821
44,0002558572
44,0002201372
44,0002159619
44,000470584X
44,0002557231
44,0002557592
44,0004127390
44,000215126X
44,000198327X
44,0002167859
44,0002177897
44,000225168X
44,0002188899
44,0004700481
44,000215949X
44,0002151634
44,0002197790
44,0002250519
44,0000230022
44,0002238918
44,000370520X
44,0002238586
44,0002211483
44,0002154390
44,0002155796
44,0002554801
44,0002554437
44,0002211823
44,0004704738
44,0002211025
44,0002222450
44,0001944541
44,0002193787
44,0002166992
44,0002554798
44,0004129466
44,0001942611
44,0002179725
44,0004707702
44,0002185385
44,0001711237
44,0002556219
45,0002553481
45,0001982435
45,0000000868
45,0002117886
45,000412801X
45,0004356470
45,0001983938
45,0000913154
45,0002006723
45,0002221365
45,0001942123
45,0001361155
45,0001950541
45,0001381733
45,0002166674
45,0002117088
45,000231469X
45,0002721244
45,0002554364
45,0001837664
45,0002559420
45,0004488938
45,0002158612
46,0002237245
46,0001950541
46,0002161621
46,0001720104
46,0002158183
46,0002558033
46,0002199793
46,0001527355
46,0002238934
46,0000202010
46,0002216973
46,0004706773
46,000211268X
46,0002571404
46,0004133536
46,0004707702
46,000224053X
46,0001384198
46,0002216213
46,0002159643
46,0001048813
46,0004707516
46,0002221365
46,0001714546
47,0002160161
47,0002711109
47,0002110725
47,0001720317
47,0000230022
47,0002211483
47,0002197790
47,0001982435
47,0000000868
47,0002199815
47,0002117886
47,0002000822
47,0002007827
47,0002202085
47,0002226901
47,0004343638
47,0001436163
47,0001127748
47,0002114186
47,0002554577
47,0002006162
47,0002006758
47,0001714538
48,0002617501
48,0002227096
48,0004622898
48,0002553481
48,0002212129
48,0004586441
48,0002558718
48,0002006715
48,0001536338
48,0002324849
48,0002247623
48,0002007770
48,0002553732
48,0002114437
48,0002000369
49,0004710258
49,0002000547
50,0002558343
50,0002007576
50,0004709977
50,0002327031
50,000219080X
50,0002236648
50,0002153432
50,0002554763
50,000171287X
50,0002232529
50,0002219492
50,0000477141
50,0002218615
50,0002614154
50,0004488156
50,0002558793
50,000257103X
50,0004490940
50,0002163292
50,0004105788
50,0001983393
50,0002190699
50,0002625032
50,0002152460
50,0003034550
50,0001982370
50,0002552078
50,0001713086
50,0002556081
50,0004140052
50,0002218879
50,0002875926
50,0004489438
50,0004330781
50,0002226049
50,0002740168
50,0002557991
50,0002218844
50,0002712709
50,0002220350
50,0002162288
50,0001956272
50,0002554925
50,0002239418
50,0004489004
50,0002199181
50,0002117649
50,000421546X
50,0002221373
50,0002556642
50,000222383X
50,0004133862
50,0002222671
50,0002157977
50,0002221020
50,0002250756
50,0004133935
50,0002218321
50,0002570327
50,0004488865
50,0003900355
50,0002553295
50,0004722140
50,0002000946
50,0004706927
50,0001857029
50,0002251043
50,0001983660
50,0002711389
50,0002226618
50,0002551519
50,0002177293
50,0004125193
50,0002154838
50,0002179938
50,0004127382
51,0001983857
51,0002177862
51,0004707613
51,0002550326
51,0004126483
51,0002199645
51,0002877414
51,0001061100
51,0002114437
52,0002245493
52,000200089X
52,000211562X
52,0004133803
52,0002219360
52,0002238586
52,0002188899
52,0002211483
52,000215949X
52,0000230022
52,0004700481
52,0001061127
52,0002197790
52,0002255731
52,000370520X
52,0002238918
52,0003905276
52,0002571404
52,0004588177
52,0002110210
52,000215644X
52,0004127390
52,000225168X
52,0002154781
52,000215126X
52,0002553988
52,0001983938
52,0004709799
52,0002550296
52,0002217473
52,0002177862
52,0002556650
52,0002558386
52,0000619574
52,0002550326
52,0002570831
52,0002213583
53,0001954059
53,0002157330
53,0004622898
53,000216163X
53,0002234173
53,0002250357
53,0002158183
54,0004140648
54,0002250462
54,0002477904
54,0004343476
54,0002155435
54,0004123298
54,0004700481
54,0002197790
54,0004126505
54,0002191199
54,0002156849
54,0001956752
54,0002216213
54,000225073X
54,0001057146
54,0002571404
54,0001714546
54,0004486803
54,0002252139
54,0004722205
54,0000038504
54,0004334051
54,0002195690
54,0002115808
54,0002553449
55,0001956264
55,000215854X
55,000217572X
55,0001944541
55,0002222450
55,0002116138
55,0002557029
55,0001057324
55,0002318652
55,0004140494
55,0002160544
55,0002239833
55,000215126X
55,0001982559
55,000215644X
55,0000013714
55,0004707052
55,0004490606
55,0004700090
55,0002158426
55,0001839225
55,0002117088
55,0002006898
55,0002008475
55,0002571714
55,0002245833
55,0001841777
55,0002216477
56,0002198126
56,0002258579
56,0004123433
56,0001371037
56,0002213184
56,0001072986
56,0002177064
56,0001035649
56,0002171058
56,0002713241
56,0004127560
56,0002555719
56,0002159627
56,0002008505
56,0002110725
56,0001711474
56,000215854X
56,0004334051
56,0002174960
56,0002555972
56,0002243644
56,0002115808
56,0002712199
56,0002550741
56,0002321688
56,0004708229
57,0001982443
57,0001720104
57,0002720728
57,000225705X
57,0002234173
57,0002556847
57,0002318350
57,0002116456
57,0002006618
57,0002215748
57,0002000547
57,0002000105
57,000382909X
57,0002219565
57,0002159317
57,0002114437
58,0002571404
58,0002554194
58,0002156660
58,0002711397
58,000255898X
58,0002251965
59,0004588177
59,0002193787
59,0002211025
59,0002161362
59,0002243768
59,0002551667
59,0002237245
59,0002231832
59,0001061127
59,0002115808
59,0001048236
59,0002721244
59,0004708229
59,0004710010
59,0003176037
59,0002551195
59,0004115724
59,0002222965
59,0002177897
59,000225168X
59,0004127390
59,0002000997
60,0004709276
60,0002553732
60,0002556723
60,0002192047
60,0002007908
60,0001983857
60,0002554755
60,0004589580
60,0002552396
60,0001959735
60,0002555026
60,0002740303
60,000217104X
60,0004121074
61,0002111616
61,0004133285
61,0002117207
61,0002557738
61,0002222590
61,000215854X
61,0002006774
61,000255710X
61,0003702650
61,0002000725
61,0004355253
61,0002554593
61,000102521X
61,0000401048
61,0001954563
61,0002326841
61,0002116138
61,0002245604
62,0002554437
62,0002222450
62,0002155796
62,0004700090
62,0002446405
62,0002115050
62,000225705X
62,0002000172
62,0002176173
62,0002711184
62,0002434032
62,0001983857
62,0004589580
62,0002154129
62,0002113848
62,0001954059
62,0002191792
63,0002554763
63,0002153432
63,0002218615
63,0004488156
63,0002236648
63,0000477141
63,000171287X
63,0002614154
63,0002219492
63,0002232529
63,0002555328
63,0003034550
63,0002625032
63,0001982370
63,0004707206
63,0002173247
63,0002553708
63,0002007576
63,0002006006
63,0002572192
63,0001847775
63,0004709977
63,000219080X
63,0002322528
63,0003458903
63,0002553473
63,0002151448
63,0002326698
63,0002553457
63,0004133587
63,0002250535
63,0002558483
63,0004708083
63,0002118572
63,0002740427
63,000219984X
63,0002114038
63,0001981692
63,0001486632
63,000200724X
63,0002712709
63,0002218844
63,0004127382
63,0002154838
63,0002551519
63,0001371045
63,0004489039
63,0002179938
63,0001922408
63,0002168952
63,0002177293
63,0001857029
63,0004127919
63,0002235013
63,0001983660
63,0002711389
63,0004125193
63,0002234572
63,0002226618
64,0004140494
64,0002720213
64,0002154463
64,0002199815
64,0002251493
64,0002117177
64,0001846590
64,0004721098
64,0002192888
64,0002558173
64,0002000202
65,0001841580
65,000217572X
65,0002006618
65,0004351592
65,000200089X
65,0004488938
65,000255934X
65,0002200643
65,0002238314
65,0002051850
65,0004708229
65,0004720687
65,0002712091
65,0002000997
65,0002553481
65,0001621076
65,0002179679
65,0004705831
65,0001384163
65,0002570130
65,0001127748
65,0002250357
65,0002158183
65,0002551101
66,0002712709
66,0002218844
66,000200724X
66,0001484648
66,0002168952
66,0002551519
66,0002711389
66,0002251043
66,0002179938
66,0002177293
66,0004127919
66,0004125193
66,0001857029
66,0001983660
66,0001371045
66,0002226618
66,0002154838
66,0002235013
66,0001922408
66,0004127382
66,0002625032
66,0001982370
66,0002173247
66,0004707206
66,0002553708
66,0002556081
66,0002552078
66,0003034550
66,000171287X
66,0002219492
66,0002236648
66,0002614154
66,0002554763
66,0004488156
66,0000477141
66,0002153432
66,0003458903
66,0001055178
66,0002151448
66,0002322528
66,0002000946
66,0004112563
66,0004706927
66,000198392X
66,0004489004
66,0002199181
66,0002175800
66,0002162288
66,0004133897
66,0002239418
66,0001486632
66,0002740427
66,0002558483
66,0002114038
66,0002553457
66,0002250535
66,000219984X
66,0001981692
66,0004708083
66,0004133587
66,0002572192
66,0002006006
66,0002160374
66,000219080X
66,0002327031
66,0004709977
67,0002571471
67,0002552264
67,0001850032
67,0002434032
67,0002313030
67,0002253372
67,0002552493
67,0002553430
